,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,weekdays,city
10666,647.0048684117688,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,1.2367993559512078,0.37164465603879887,593.0687379600213,41.22652016028943,1695.5473432255276,30.34734305884387,-0.14417,51.51226,FALSE,london
10667,258.94306074931205,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,87,1,3.3002166825805754,0.2897833349660848,314.5835002121491,21.86792555986121,564.1114722760601,10.09661242488469,-0.11483,51.47974,FALSE,london
10668,115.00740845269173,Private room,FALSE,TRUE,2,FALSE,0,1,8,82,1,7.46392461414527,0.8631697133905027,176.59324348553298,12.275684835065428,374.4743304803239,6.70243801756568,-0.02012,51.511309999999995,FALSE,london
10669,252.35776946776735,Private room,FALSE,TRUE,2,FALSE,0,1,8,84,1,1.7617033204983918,0.40349698633603326,579.846271250648,40.3073749491664,856.1068319252983,15.322820579007148,-0.13048,51.4926,FALSE,london
10670,154.98953409064183,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,8.404806790275991,0.18310285458981015,149.73788851569182,10.408864410700861,307.40809787244166,5.5020693125882065,-0.00887,51.52336,FALSE,london
10671,515.0638538065335,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,96,2,5.84746279211921,0.5151760901950092,204.1240680360327,14.189459783420705,442.97345163631473,7.92845293083588,-0.20469,51.529379999999996,FALSE,london
10672,213.3163997271808,Private room,FALSE,TRUE,4,FALSE,0,1,9,89,1,4.9805948331545045,0.6946381638890184,236.51286217221457,16.440931137341195,513.2544609458546,9.186360537226268,-0.17279,51.54305,FALSE,london
10673,227.89811613631554,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,2.024148157103241,0.46018423379843476,506.7571385371784,35.226664383179624,943.0538349828524,16.879020434038257,-0.13898,51.4916,FALSE,london
10674,841.0357722429973,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,99,1,0.9126519499447595,0.34571202124668854,691.7062681758781,48.0831994416703,2231.3113444136948,39.93658514494556,-0.137,51.513999999999996,FALSE,london
10675,349.0204379218702,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,9,87,1,3.5382807194831276,0.5494516929037959,293.60399628186764,20.409558449314027,546.2362553277254,9.776677187953815,-0.12657,51.47653,FALSE,london
